,0
191,TBC1D1
192,TICRR
193,TOP2A
194,TPX2
195,TRIP13
196,TROAP
197,TTC7A
198,TUBB
199,UBE2C
200,ASNS
201,EZH2
202,FAM57A
203,KIF18B
204,CMTM7
205,CX3CL1
206,MFGE8
207,SMO
208,ABCC8
209,BBS1
210,BBS4
211,C9orf116
212,CFAP69
213,FAM47E
214,FBXO36
215,FOXA1
216,IGIP
217,LMX1B
218,NEK10
219,OSCP1
220,SERPINA11
221,SYTL5
222,TSPAN1
223,ID4
224,UBXN2A
225,GABRP
226,SLC19A2
227,PVR
228,CFAP20
229,TUBA4A
230,GPT2
231,PHGDH
232,NDRG2
233,SALL2
234,CCDC8
235,GJA1
236,GLUD1
237,KCNJ11
238,KCNMA1
239,PREX1
240,ACOT4
241,CAPN8
242,CYB5A
243,FAM120AOS
244,NTN4
245,PIGH
246,PPP1R3C
247,RNASE4
248,SPATA7
249,TMC5
250,TMEM62
251,GDF15
252,KCNE4
253,RIMS4
254,HMGN4
255,NGFR
256,TEX30
257,NCAM2
258,NKAIN1
259,KCNK6
260,SERHL2
261,SLC44A4
262,XPA
263,XPNPEP1
264,PLOD1
265,TGFA
266,USB1
267,ACTR3
268,ATL2
269,CIRH1A
270,KCMF1
271,LBR
272,LRRC8D
273,MSN
274,PDHA1
275,PSMD2
276,PSME4
277,RASD2
278,RSU1
279,SFT2D2
280,SLC5A6
281,SLC7A5
282,STK38
283,TEX10
284,TFCP2L1
285,TTF2
286,TTLL4
287,UBASH3B
288,YBX1
289,UCK2
290,APBA2
291,C9orf40
292,CCDC71L
293,CDKN2A
294,FSCN1
295,GARS
296,GNG11
297,GSTP1
298,GTPBP8
299,HENMT1
300,LAPTM4B
301,LDHB
302,MEMO1
303,MGC72080
304,MRGBP
305,MSANTD3
306,NOP58
307,ODC1
308,PDIA6
309,POLR2F
310,RAP2B
311,RIPK2
312,SMCO4
313,TCOF1
314,TMEM158
315,TMEM39B
316,TRIM47
317,TUBB6
318,UBE2E3
319,YBX3
320,UBE2S
321,BTG3
322,CDC42EP1
323,CEBPB
324,DSC3
325,ETV5
326,KRT14
327,MMP7
328,RAB5IF
329,SERPINB5
330,ST3GAL6
331,TPT1-AS1
332,CCDC103
333,CCDC159
334,CIRBP
335,COQ4
336,FAAH
337,G6PC3
338,METTL20
339,PLCD4
340,PTGR2
341,RPH3AL
342,THTPA
343,ABAT
344,AFF3
345,ANXA9
346,BECN1
347,C5AR2
348,CCDC176
349,CHAD
350,CMYA5
351,COG2
352,CXXC5
353,CYB5D2
354,DALRD3
355,DLC1
356,DNAAF3
357,DNAH5
358,DNMBP
359,GFRA1
360,GLI3
361,GREB1
362,HEXIM1
363,IFT140
364,KDM4B
365,KIAA1211L
366,KIAA1467
367,KIF12
368,KIF5C
369,MAMDC2
370,MPP7
371,MYH11
372,N4BP2L1
373,PAMR1
374,PDGFD
375,RAI2
376,SCN4B
377,SEMA6D
378,STK32B
379,SYT9
380,TBX3
381,TPRG1
382,UBXN10
383,WBP1L
384,BCAS1
385,BTD
386,C4A
387,C9orf152
388,GHDC
389,GMPR2
390,HSPA12B
391,INPP5J
392,ITPK1
393,MFSD7
394,ORMDL3
395,PGAP3
396,ABLIM3
397,EOGT
398,GATA3-AS1
399,GPM6B
400,NOVA1
401,P3H2
402,SRARP
403,ZCCHC24
404,ABCC11
405,ARHGEF40
406,CCL14
407,CYP4Z2P
408,EMCN
409,GALNT10
410,ITIH5
411,LRRC17
412,MFAP4
413,OGN
414,PGM5
415,PODN
416,PTGER3
417,SDPR
418,TGFB3
419,ZMYND10
420,ACBD4
421,ACOX2
422,AKR7A3
423,CREB3L4
424,CYP2B7P
425,GAS6
426,HSD17B8
427,KLHDC9
428,SLC7A8
429,TRIM58
430,ZNF385A
431,ALAD
432,CEACAM5
433,CPLX1
434,CRIP1
435,EFCC1
436,EOLA1
437,FRAT1
438,GAMT
439,GPRC5C
440,HPN
441,HPX
442,IGFBP4
443,P4HTM
444,POLD4
445,RARA
446,SLC27A1
447,SUSD3
448,TMEM63C
449,TNS2
450,TP53INP1
451,TPSAB1
452,WFS1
453,ABCC4
454,CLIP2
455,CPNE8
456,CTSV
457,DNAJB11
458,DZIP1
459,ENO1
460,FAM89A
461,GPR161
462,IQCG
463,LPIN1
464,MSL3P1
465,NES
466,PADI2
467,PDK1
468,PRKCA
469,PTPN2
470,RBM28
471,ZNF462
472,TSPAN2
473,CMBL
474,IGBP1
475,LAMA2
476,RHOJ
477,SPARCL1
478,SVEP1
479,ZNF552
480,TMEM86A
481,TOM1L1
482,ADD1
483,AGR3
484,AP2B1
485,AR
486,ASB13
487,BPIFB1
488,BTG2
489,C1orf21
490,CALCOCO1
491,CAMLG
492,CROT
493,CRY2
494,DNALI1
495,ERBB3
496,FAM241A
497,FAM63A
498,FGD3
499,FUT8
500,GALNT6
501,GATA3
502,GPR160
503,HID1
504,KRT18
505,LIMA1
506,LRIG1
507,LRRC46
508,MAGED2
509,MBOAT1
510,NAT1
511,NEK11
512,NPNT
513,NUBPL
514,PEX11A
515,PGPEP1
516,PGR
517,PLIN5
518,PNPLA4
519,PROS1
520,PRR15L
521,PVRL2
522,RAB17
523,RAB30
524,RERG
525,RETSAT
526,SCUBE2
527,SIAH2
528,SIDT1
529,SLC4A8
530,SLC9A3R1
531,SPEF2
532,SPRYD3
533,SSH3
534,SUOX
535,SYTL2
536,TFF1
537,TFF3
538,TMBIM4
539,TMC4
540,TMEM50B
541,TMEM9B
542,TTC39A
543,ZBTB4
544,ACOT2
545,ZG16B
546,ADAMTS15
547,ADIRF
548,BCAM
549,C3orf18
550,CACFD1
551,CCDC96
552,EVA1B
553,FBP1
554,FBXL7
555,GP2
556,ITGA3
557,KCNK15
558,LFNG
559,MAN2B2
560,MAP3K12
561,METRN
562,MISP
563,NAV3
564,NPDC1
565,NXPH3
566,PALM
567,RAPGEF3
568,RHOB
569,SEMA3B
570,SEMA3F
571,SLC16A5
572,STC2
573,TPSB2
574,TRIM3
575,ASAH1
576,BHLHE40
577,CA12
578,CAPN13
579,CLSTN2
580,CYP4B1
581,DBNDD2
582,DEGS2
583,FOXP1
584,KCTD3
585,KIAA0040
586,KIAA1324
587,KIF13B
588,MEIS3P1
589,OCEL1
590,SCAMP4
591,SCCPDH
592,SYTL4
593,TCEAL1
594,UGCG
595,NOSTRIN
596,NUDT16
597,RAB3D
598,AAGAB
599,ADCY9
600,AGR2
601,ARL3
602,ATP7B
603,BAIAP3
604,BBS5
605,CACNA1D
606,CCDC173
607,CCND1
608,ENPP1
609,ERGIC1
610,EVL
611,MAPT
612,NME5
613,NPEPPS
614,PRRT3
615,PTPRT
616,RABL3
617,RGS11
618,RMND1
619,ROGDI
620,RSPH1
621,RTN4RL1
622,TMEM144
623,TPBG
624,ZSWIM5
625,AMER1
626,ANKRD36BP1
627,ARMT1
628,ATP11A
629,B3GNT5
630,BEND3
631,CERS6
632,DEK
633,DESI2
634,DSC2
635,EHBP1
636,EML4
637,ESRP1
638,EXOC6
639,FMNL2
640,FRS2
641,HACD3
642,KCNK5
643,KIAA1804
644,LMO4
645,MAPK9
646,MARVELD2
647,MTMR2
648,MYO10
649,NCK1
650,NT5C2
651,PDE7A
652,PLEKHF2
653,PPP1CB
654,PRKX
655,RBL1
656,RIOK1
657,RMND5B
658,RNASEH1
659,SEC16A
660,SLC2A10
661,SLC36A4
662,SLC43A3
663,SORD
664,TAF4B
665,TMBIM6
666,TMEM123
667,TNFRSF21
668,TOB1
669,TOX3
670,TSPAN13
671,ZWINT
672,WWP1
673,YEATS2
674,ZSCAN32
